133,122,138
127,128,139
116,132,137
106,137,137
96,137,134
84,137,131
73,140,130
61,140,128
49,140,126
41,141,127
30,142,127
18,139,125
9,135,122
123,115,115
125,128,123
119,138,126
110,144,127
101,146,126
86,144,120
74,145,119
61,143,115
49,143,114
40,139,110
29,140,111
17,139,110
9,138,110
126,121,101
128,133,107
121,143,110
112,150,111
102,151,109
87,149,105
75,149,103
62,149,101
50,147,98
40,145,96
29,144,95
18,145,96
9,145,97
129,126,87
132,140,94
122,147,94
111,151,93
104,157,94
90,155,91
77,156,89
63,153,86
50,150,84
41,150,83
30,150,83
18,147,81
9,151,84
130,128,77
131,141,81
125,151,83
114,157,83
106,162,84
91,160,81
77,157,77
64,157,76
51,155,74
42,154,73
30,153,73
18,152,72
9,153,73
131,131,63
134,146,67
127,156,69
115,161,68
106,164,68
92,165,66
79,166,65
65,162,63
51,159,61
43,159,61
30,157,60
19,159,60
10,159,61
136,137,51
136,151,53
127,159,54
117,166,54
110,172,55
95,171,53
82,173,52
66,168,50
53,165,49
43,162,47
31,163,48
19,162,47
10,164,48
139,143,38
137,153,39
127,161,39
116,166,39
112,177,41
96,176,39
83,179,39
68,175,37
55,175,37
44,171,36
31,168,35
20,171,36
10,172,36
142,148,25
140,159,26
131,167,26
121,176,26
111,179,26
98,181,26
85,185,26
70,182,25
55,176,24
45,176,23
33,177,23
20,177,23
11,181,24
145,153,15
146,167,16
133,172,15
122,179,15
114,185,16
99,186,15
88,194,15
72,189,15
58,189,15
47,186,14
34,186,14
21,184,14
11,186,14
147,157,1
153,177,1
138,181,1
127,189,1
117,193,1
103,196,1
89,199,1
74,196,1
59,195,1
49,194,1
35,196,1
21,194,1
11,193,1
149,161,-12
154,181,-13
144,191,-13
133,200,-14
124,206,-14
106,203,-13
92,206,-13
78,209,-13
63,209,-13
51,206,-13
37,205,-12
22,203,-12
11,200,-12
152,164,-23
155,184,-25
146,195,-26
135,205,-26
127,214,-26
108,209,-25
94,212,-25
79,214,-25
63,211,-24
53,214,-24
37,211,-24
23,210,-24
12,208,-24
89,141,128
78,142,123
67,145,120
55,146,117
46,147,115
36,148,112
26,151,112
15,151,110
5,153,111
-2,153,110
-12,154,111
-22,154,111
-29,153,111
82,130,106
79,142,111
67,144,108
54,142,102
47,146,103
36,147,101
25,149,100
15,148,98
5,150,98
-2,148,96
-12,151,98
-22,151,98
-30,155,101
82,128,90
80,142,96
69,147,95
55,143,89
47,146,89
36,146,86
25,144,84
15,148,84
5,148,83
-2,147,82
-12,149,83
-22,151,85
-30,154,87
85,132,79
81,144,83
69,146,80
55,144,76
47,146,76
35,141,71
25,143,71
15,147,71
5,147,70
-2,146,70
-12,149,71
-22,152,72
-30,155,74
85,132,69
82,145,73
69,146,71
56,144,67
47,144,65
35,143,63
25,144,62
15,146,62
5,147,62
-2,149,62
-12,151,63
-22,152,63
-31,155,65
86,133,57
84,146,60
70,148,58
56,144,55
47,145,54
36,143,52
26,147,52
15,147,51
5,148,51
-2,148,51
-12,152,52
-23,153,52
-31,158,54
