59,20,33,56,20,20,20,57,21,20,32,55,50,46,52,59,
30,20,33,55,20,20,20,55,21,20,32,55,50,47,51,61,
31,20,32,56,20,20,20,56,20,20,32,57,48,48,51,59,
29,20,33,55,20,20,20,57,21,20,32,55,51,48,52,59,
30,20,32,53,20,20,20,56,22,20,32,55,50,47,52,59,
31,20,31,52,20,20,20,57,21,20,31,55,48,47,51,60,
30,20,31,52,20,20,20,57,21,20,31,57,49,47,52,59,
31,20,31,55,20,20,20,55,21,20,31,55,51,47,51,59,
28,20,33,53,20,20,20,56,21,20,31,55,49,48,51,61,
29,20,32,53,20,20,20,57,21,20,31,54,50,46,52,60,
29,20,33,56,20,20,20,57,22,20,34,56,49,47,48,60,
30,20,31,54,20,20,20,55,22,20,31,55,49,45,50,60,
30,20,31,54,20,20,20,57,22,20,32,55,48,47,50,60,
29,20,32,52,20,20,20,57,21,20,31,55,50,47,52,59,
30,20,33,53,20,20,20,54,21,20,32,55,50,47,51,58,
30,20,32,54,20,20,20,55,22,20,31,57,49,49,52,60,
31,20,31,55,20,20,20,57,20,20,30,55,49,46,52,60,
30,20,31,54,20,20,20,56,21,20,30,56,50,46,48,57,
29,20,31,54,20,20,20,56,21,20,33,55,51,47,51,59,
29,20,32,53,20,20,20,56,21,20,31,56,50,46,50,59,
29,20,32,53,20,20,20,56,23,20,32,57,49,46,51,57,
30,20,32,54,20,20,20,54,21,20,32,57,50,47,52,59,
29,20,32,54,20,20,20,55,21,20,31,57,49,46,50,60,
31,20,32,52,20,20,20,55,21,20,30,55,49,48,48,60,
30,20,31,54,20,20,20,57,22,20,30,56,51,47,52,58,
32,20,32,53,20,20,20,56,21,20,31,56,50,47,48,59,
30,20,32,55,20,20,20,56,23,20,31,55,50,46,51,59,
29,20,33,54,20,20,20,57,20,20,31,55,50,47,52,57,
30,20,30,54,20,20,20,56,20,20,31,57,50,48,52,61,
30,20,32,54,20,20,20,57,22,20,30,58,49,47,51,60,
29,20,32,52,20,20,20,58,22,20,32,58,50,48,51,59,
29,20,32,55,20,20,20,56,22,20,31,56,51,46,50,59,
29,20,31,51,20,20,20,56,22,20,31,57,49,47,51,58,
30,20,33,56,20,20,20,56,22,20,31,57,49,47,50,57,
29,20,32,52,20,20,20,58,21,20,30,58,50,47,50,60,
30,20,33,55,20,20,20,56,21,20,31,57,48,47,51,59,
30,20,32,53,20,20,20,56,21,20,30,56,49,47,51,58,
29,20,31,52,20,20,20,56,21,20,31,56,50,46,52,60,
29,20,32,54,20,20,20,56,21,20,31,58,51,47,52,60,
29,20,32,52,20,20,20,57,21,20,31,55,50,47,52,59,
28,20,31,50,20,20,20,55,22,20,33,55,49,47,51,58,
31,20,30,55,20,20,20,56,22,20,31,55,51,46,52,58,
28,20,32,55,20,20,20,57,22,20,31,56,50,47,52,59,
30,20,32,53,20,20,20,57,20,20,31,53,50,47,51,59,
29,20,33,53,20,20,20,55,22,20,32,56,50,46,52,58,
31,20,31,53,20,20,20,57,20,20,31,56,50,46,52,59,
30,20,32,52,20,20,20,56,22,20,30,53,50,48,51,59,
29,20,32,55,20,20,20,57,22,20,32,54,50,46,48,58,
28,20,32,54,20,20,20,56,22,20,32,56,51,47,52,58,
29,20,32,52,20,20,20,56,21,20,32,56,49,47,50,57,
30,20,31,55,20,20,20,55,21,20,32,55,50,47,51,58,
31,20,32,54,20,20,20,58,22,20,31,55,50,47,50,58,
30,20,31,55,20,20,20,57,22,20,31,54,48,46,51,61,
29,20,32,53,20,20,20,56,21,20,32,57,50,45,50,59,
29,20,32,53,20,20,20,56,21,20,31,57,50,46,52,61,
29,20,32,51,20,20,20,56,23,20,31,56,49,46,51,59,
28,20,32,56,20,20,20,56,21,20,32,55,49,48,52,59,
29,20,30,55,20,20,20,58,21,20,31,57,50,47,48,60,
29,20,30,55,20,20,20,55,22,20,31,55,49,47,51,57,
30,20,32,56,20,20,20,58,22,20,30,57,49,47,52,60,
29,20,32,52,20,20,20,55,22,20,31,55,50,48,51,59,
30,20,33,55,20,20,20,58,22,20,32,55,48,46,51,57,
29,20,33,54,20,20,20,55,22,20,32,57,50,47,50,59,
28,20,32,56,20,20,20,58,22,20,31,56,50,46,51,57,
29,20,32,53,20,20,20,55,21,20,31,57,49,46,50,58,
30,20,32,55,20,20,20,56,22,20,32,57,49,47,52,58,
29,20,31,52,20,20,20,57,22,20,32,56,50,46,51,61,
29,20,32,55,20,20,20,57,23,20,32,57,52,48,51,58,
30,20,32,52,20,20,20,55,22,20,31,55,49,47,50,57,
29,20,31,54,20,20,20,54,21,20,32,58,50,45,51,59,
30,20,32,54,20,20,20,56,22,20,31,55,52,46,51,58,
28,20,32,53,20,20,20,56,21,20,34,57,48,46,50,59,
29,20,33,54,20,20,20,56,21,20,30,57,51,47,50,60,
29,20,33,52,20,20,20,55,20,20,32,54,51,47,49,59,
29,20,32,54,20,20,20,57,22,20,31,58,52,47,51,59,
29,20,31,55,20,20,20,56,22,20,32,58,50,48,52,59,
30,20,32,54,20,20,20,58,22,20,33,60,51,47,52,58,
29,20,31,54,20,20,20,56,22,20,32,57,49,46,51,59,
29,20,34,54,20,20,20,55,22,20,32,56,51,46,49,59,
30,20,31,54,20,20,20,57,21,20,31,55,48,46,51,59,
30,20,33,53,20,20,20,55,21,20,32,55,50,48,51,60,
31,20,31,53,20,20,20,55,22,20,31,55,50,46,52,60,
30,20,32,53,20,20,20,58,22,20,33,58,50,46,51,60,
30,20,32,53,20,20,20,54,22,20,34,57,49,45,51,58,
28,20,31,53,20,20,20,57,22,20,31,58,51,46,51,60,
28,20,30,54,20,20,20,56,21,20,31,55,49,45,52,57,
29,20,32,53,20,20,20,56,23,20,31,54,50,46,52,59,
29,20,31,54,20,20,20,58,22,20,31,56,50,46,51,60,
27,20,31,55,20,20,20,57,22,20,32,56,51,45,51,60,
29,20,32,54,20,20,20,56,21,20,31,58,51,46,50,59,
30,20,32,55,20,20,20,54,22,20,31,58,50,47,51,60,
30,20,33,54,20,20,20,56,21,20,32,57,52,47,51,60,
30,20,32,53,20,20,20,57,20,20,31,56,49,46,51,58,
30,20,33,54,20,20,20,54,21,20,31,56,51,45,51,60,
30,20,32,54,20,20,20,55,21,20,31,56,49,46,51,58,
31,20,32,52,20,20,20,54,22,20,31,55,50,45,51,59,
29,20,33,52,20,20,20,57,21,20,30,56,51,47,51,61,
30,20,33,54,20,20,20,57,23,20,31,54,48,46,51,58,
30,20,32,56,20,20,20,56,21,20,32,56,50,48,52,59,
29,20,32,53,20,20,20,57,21,20,31,55,50,46,51,59,
30,20,33,53,20,20,20,56,21,20,32,56,49,47,51,58,
30,20,32,54,20,20,20,55,23,20,32,55,49,46,48,59,
30,20,32,55,20,20,20,57,22,20,32,57,50,46,51,59,
29,20,31,55,20,20,20,59,22,20,30,57,50,47,50,60,
29,20,31,52,20,20,20,57,23,20,31,58,50,46,51,60,
28,20,31,54,20,20,20,56,21,20,34,57,51,47,51,60,
30,20,33,54,20,20,20,56,22,20,31,57,49,48,51,59,
30,20,32,54,20,20,20,56,22,20,30,56,50,46,50,58,
30,20,32,54,20,20,20,57,21,20,31,57,50,47,51,59,
30,20,32,51,20,20,20,57,22,20,31,55,52,48,52,59,
28,20,33,53,20,20,20,55,21,20,32,58,50,47,50,60,
30,20,32,52,20,20,20,56,20,20,32,56,51,47,51,60,
30,20,33,55,20,20,20,54,21,20,32,57,49,47,51,60,
30,20,31,52,20,20,20,56,22,20,29,56,50,46,51,60,
31,20,32,55,20,20,20,57,21,20,32,56,51,47,51,58,
30,20,31,54,20,20,20,57,22,20,30,57,51,47,51,59,
28,20,32,53,20,20,20,56,22,20,32,57,51,48,51,57,
29,20,33,56,20,20,20,57,22,20,31,56,51,46,51,59,
29,20,33,53,20,20,20,55,22,20,32,58,51,47,51,58,
30,20,33,56,20,20,20,57,23,20,31,56,49,46,51,60,
30,20,31,52,20,20,20,55,21,20,30,56,50,46,51,57,
29,20,33,54,20,20,20,56,22,20,30,58,51,46,50,60,
30,20,34,54,20,20,20,56,21,20,32,56,50,48,50,58,
30,20,33,53,20,20,20,56,21,20,32,55,49,45,52,59,
29,20,32,53,20,20,20,55,21,20,31,55,49,47,51,59,
29,20,32,52,20,20,20,56,23,20,32,58,50,46,48,58,
31,20,32,54,20,20,20,56,22,20,32,54,50,47,52,60,
30,20,33,54,20,20,20,56,20,20,32,55,51,46,52,58,
28,20,31,53,20,20,20,55,22,20,32,54,52,47,52,61,
30,20,32,53,20,20,20,56,21,20,32,59,49,47,52,58,
30,20,30,54,20,20,20,56,22,20,31,57,50,46,50,60,
30,20,32,52,20,20,20,58,21,20,31,57,49,46,48,59,
29,20,33,53,20,20,20,56,23,20,32,56,50,47,48,57,
30,20,31,53,20,20,20,56,22,20,30,56,50,46,51,59,
29,20,33,55,20,20,20,56,23,20,31,56,49,46,51,58,
30,20,31,53,20,20,20,55,22,20,31,57,50,48,51,59,
29,20,33,56,20,20,20,57,22,20,32,55,50,47,48,60,
30,20,32,55,20,20,20,55,21,20,32,56,52,46,51,60,
30,20,33,55,20,20,20,57,21,20,33,57,51,46,52,59,
29,20,35,52,20,20,20,56,21,20,31,56,50,45,50,59,
30,20,33,53,20,20,20,56,22,20,33,56,50,46,52,59,
29,20,31,54,20,20,20,55,21,20,31,56,49,47,51,59,
29,20,33,54,20,20,20,56,20,20,30,57,50,47,49,60,
30,20,33,53,20,20,20,56,22,20,31,56,50,47,50,61,
30,20,33,56,20,20,20,55,22,20,31,56,49,48,52,59,
30,20,32,55,20,20,20,55,22,20,33,57,50,47,50,58,
29,20,32,54,20,20,20,57,22,20,32,55,50,46,51,58,
