76,36,63,65,40,20,21,68,47,27,39,68,59,60,56,72,
49,34,60,64,39,20,23,66,48,28,37,63,60,60,57,72,
50,34,60,68,40,20,21,68,46,28,39,68,60,62,56,70,
50,33,42,69,38,20,21,68,46,29,39,66,63,61,56,73,
49,36,42,66,38,20,21,66,46,29,39,68,61,62,56,73,
51,36,42,64,37,20,21,67,45,28,38,68,61,59,57,73,
49,36,59,69,40,20,23,67,46,28,37,68,62,60,55,71,
50,34,41,71,39,20,22,67,44,28,39,66,61,62,57,71,
51,35,61,70,38,20,22,67,46,29,37,67,60,61,55,72,
50,35,42,68,38,20,23,66,47,27,38,67,61,61,56,73,
50,35,61,70,40,20,22,69,45,28,38,67,61,61,56,74,
51,36,41,69,40,20,22,66,44,29,37,67,62,59,56,71,
48,37,43,64,40,20,23,67,47,28,38,67,61,61,56,72,
50,35,41,70,38,20,21,66,45,29,39,67,60,60,58,73,
50,36,60,66,39,20,21,70,46,29,37,68,62,61,56,73,
49,35,60,70,39,20,22,67,46,29,38,67,62,59,58,72,
49,34,42,68,41,20,23,67,45,29,37,68,62,63,57,73,
48,34,40,70,39,20,23,68,47,29,38,67,62,62,57,73,
50,36,61,70,38,20,22,67,45,29,37,67,63,62,56,73,
49,35,41,68,39,20,22,66,46,27,38,68,61,61,58,73,
51,35,61,69,38,20,21,67,45,30,39,67,61,60,56,75,
50,35,60,69,38,20,23,68,46,28,38,67,60,60,56,73,
51,33,60,66,40,20,21,69,45,30,37,66,61,60,55,71,
50,34,61,68,39,20,22,67,44,28,37,68,62,61,57,73,
48,36,43,70,39,20,22,68,46,27,37,66,61,61,56,73,
51,35,60,68,38,20,22,68,46,28,37,67,62,61,57,72,
49,34,43,65,38,20,21,64,45,26,37,66,60,60,55,73,
48,35,61,69,40,20,21,67,45,29,39,68,61,61,56,74,
48,35,42,71,39,20,22,69,46,27,37,69,61,60,58,72,
48,35,61,66,39,20,22,67,45,28,37,65,61,59,56,73,
50,34,42,67,40,20,22,69,46,27,37,68,61,61,57,73,
49,34,61,68,39,20,22,69,44,29,38,67,60,60,56,72,
48,36,42,70,39,20,23,68,45,28,37,69,62,61,57,73,
49,35,42,68,39,20,21,65,47,26,38,65,61,61,56,73,
48,34,42,69,38,20,21,69,45,29,37,67,62,60,56,72,
49,34,62,65,40,20,21,67,45,26,37,63,61,61,55,72,
50,35,59,69,40,20,22,67,45,28,37,67,61,60,56,73,
48,34,61,64,41,20,22,66,45,28,38,68,62,60,56,73,
52,35,60,70,40,20,21,67,45,28,38,65,61,61,56,73,
49,35,62,68,38,20,23,68,47,28,38,67,60,61,56,72,
49,35,41,67,40,20,23,67,47,29,39,66,61,59,57,74,
49,34,61,68,39,20,23,66,44,30,37,66,60,61,56,73,
49,35,60,69,39,20,21,67,46,29,38,68,59,60,56,74,
50,34,60,69,39,20,23,67,45,28,39,66,62,61,55,72,
50,34,61,68,40,20,24,67,46,27,38,65,60,61,56,74,
50,35,61,70,39,20,22,67,46,29,37,64,62,62,57,72,
49,33,61,66,39,20,23,68,46,28,37,66,62,50,56,71,
50,33,42,64,41,20,22,68,45,27,37,65,61,61,55,74,
49,34,60,67,38,20,22,68,47,28,38,66,59,60,56,74,
50,34,62,66,38,20,21,69,46,28,37,67,60,60,56,72,
48,35,60,70,39,20,23,68,46,29,37,64,61,61,56,73,
50,35,61,66,38,20,22,68,46,29,37,66,62,63,55,72,
49,34,60,65,39,20,22,68,45,29,38,66,61,59,56,74,
48,33,62,69,39,20,23,67,46,27,38,65,61,61,56,72,
48,35,42,70,38,20,20,68,47,28,39,66,60,60,56,73,
51,35,42,69,39,20,20,67,47,28,38,65,61,60,56,73,
51,35,41,67,39,20,22,69,46,29,38,67,63,61,55,73,
49,36,41,68,39,20,22,68,45,28,38,67,61,59,55,73,
48,35,62,66,38,20,22,66,46,28,39,65,61,62,54,74,
50,34,42,71,39,20,22,68,46,28,37,66,61,50,55,72,
49,34,41,70,39,20,21,65,45,27,38,67,61,59,57,74,
49,35,60,69,38,20,22,65,45,28,37,65,63,61,58,72,
49,34,41,69,40,20,21,68,45,29,39,66,61,60,58,71,
48,35,42,69,40,20,22,67,45,28,37,67,62,61,56,72,
49,36,44,71,39,20,21,66,46,29,38,66,62,60,57,72,
48,36,41,70,37,20,22,68,46,28,38,67,61,60,57,73,
49,35,42,68,39,20,22,66,44,28,37,66,59,60,55,72,
50,35,62,70,38,20,20,67,46,28,37,67,62,60,56,73,
48,35,42,69,40,20,21,67,46,27,38,67,61,51,55,72,
50,35,60,69,38,20,22,66,46,29,40,66,61,60,54,72,
48,35,42,67,38,20,23,66,45,28,37,66,62,62,58,73,
49,35,42,69,38,20,21,69,46,27,37,66,60,60,55,73,
51,35,41,66,39,20,22,66,47,27,39,67,59,61,56,74,
50,35,61,69,38,20,22,67,48,28,39,66,62,61,55,73,
48,34,60,69,40,20,22,68,45,27,37,68,62,61,56,72,
48,35,41,69,40,20,23,68,46,27,39,68,62,60,56,72,
50,36,42,70,39,20,22,66,48,28,37,66,63,60,54,72,
50,35,60,70,40,20,21,68,47,29,38,67,62,59,56,72,
50,35,40,67,39,20,21,68,46,29,38,67,60,60,58,74,
50,35,58,71,40,20,20,69,46,30,38,66,62,50,55,70,
49,36,41,65,39,20,21,67,46,29,38,67,62,61,56,72,
50,36,43,65,39,20,22,68,46,29,38,65,60,61,56,73,
51,35,42,65,39,20,21,67,46,27,37,68,61,61,56,73,
50,35,40,66,39,20,21,67,46,28,37,65,60,60,57,74,
48,36,60,68,38,20,22,68,45,28,39,66,61,60,57,73,
49,34,61,69,40,20,22,67,47,27,40,67,61,60,56,74,
