76,36,61,63,42,20,25,67,50,30,39,66,66,51,58,69,
51,36,39,67,43,22,23,68,49,29,38,64,63,50,56,74,
48,37,62,68,42,20,22,69,47,28,39,66,62,51,56,73,
51,38,40,73,44,20,22,70,50,27,39,67,62,49,57,71,
48,36,63,69,43,20,21,21,45,30,39,71,65,50,59,76,
53,35,41,64,43,20,20,66,48,29,39,65,63,50,59,70,
50,36,62,70,43,20,21,65,47,29,39,68,68,51,55,70,
48,36,62,68,44,20,22,67,49,29,40,68,61,51,59,70,
49,35,62,67,43,20,20,64,48,25,37,63,64,52,57,73,
51,35,43,64,41,20,21,66,51,28,37,71,66,50,61,70,
50,37,42,72,44,20,21,70,47,31,39,68,63,51,58,71,
49,34,41,65,40,20,23,72,49,29,42,68,68,49,58,72,
52,35,38,72,41,21,20,67,47,31,39,68,65,52,58,73,
51,39,62,66,42,20,22,65,48,28,37,69,67,52,60,68,
50,34,62,67,42,20,22,67,50,27,39,68,65,52,60,71,
50,36,62,69,41,20,21,71,49,28,38,69,64,50,58,72,
49,36,40,67,37,20,21,69,48,28,42,68,66,53,54,73,
51,35,40,61,44,20,20,65,49,26,38,69,66,50,60,70,
51,37,64,69,42,20,22,67,48,26,37,68,60,53,56,73,
50,34,63,70,41,20,20,70,46,29,37,67,65,52,58,72,
51,35,43,69,42,20,23,64,47,28,38,63,60,50,57,71,
49,37,40,70,44,20,20,69,50,28,37,69,64,49,57,74,
52,33,62,71,43,20,23,68,47,29,41,67,65,49,57,72,
48,35,65,67,43,20,23,67,46,30,39,67,64,52,54,71,
51,35,45,65,42,20,22,67,48,28,39,68,65,52,60,71,
53,37,57,66,42,20,23,67,50,29,37,66,63,52,60,70,
49,34,64,68,43,20,22,66,49,26,37,67,62,54,55,68,
53,37,62,71,39,20,21,65,48,27,37,68,62,50,60,71,
49,36,42,67,41,20,22,68,49,30,37,68,64,51,57,70,
52,36,62,69,41,20,20,69,48,26,39,67,64,49,56,74,
50,38,44,73,46,20,21,65,49,30,39,66,62,53,58,72,
51,37,67,70,41,20,22,67,49,27,38,67,64,49,56,72,
50,36,63,71,42,20,22,66,51,30,38,69,66,52,57,69,
49,37,67,66,41,20,20,65,46,28,39,65,65,49,59,68,
50,35,65,71,41,20,21,69,48,30,37,69,67,53,56,72,
53,34,63,70,39,20,23,64,51,29,38,68,70,49,60,74,
52,35,43,67,42,20,22,64,49,27,39,65,63,52,57,74,
50,36,63,73,41,20,24,66,45,26,38,67,62,49,56,75,
49,34,40,67,42,20,21,64,48,28,39,67,59,50,56,71,
50,33,62,68,43,20,20,68,51,26,40,70,65,54,56,69,
49,35,57,62,42,20,22,65,50,25,39,67,63,50,54,71,
52,35,65,64,41,20,21,67,50,30,38,67,65,52,58,72,
50,36,44,74,40,20,21,63,48,31,39,64,63,52,60,72,
49,34,40,65,39,20,20,68,47,31,39,70,65,49,56,74,
51,35,64,69,40,20,22,69,49,27,38,64,65,52,57,71,
50,37,65,66,44,20,20,69,48,25,39,63,62,49,55,74,
53,36,46,70,42,20,21,70,48,25,39,67,65,49,54,77,
49,37,40,71,44,20,23,68,45,30,39,64,63,54,58,69,
51,35,59,66,42,21,21,65,47,30,42,67,67,52,59,71,
48,36,64,67,42,20,22,69,49,25,37,66,64,51,54,75,
50,34,39,73,41,20,22,67,49,30,38,66,64,49,58,70,
50,36,62,66,44,20,23,69,52,28,38,68,64,50,58,72,
52,35,42,74,43,20,23,67,49,27,39,68,65,50,56,69,
51,36,42,67,43,20,21,68,51,26,38,70,64,50,56,71,
49,37,63,70,43,20,23,68,51,27,37,66,63,52,59,73,
49,34,61,68,42,20,22,67,49,26,39,67,62,50,58,72,
53,37,61,67,43,20,20,65,48,26,38,64,66,49,55,74,
49,35,42,68,43,20,20,65,47,27,38,66,62,50,55,76,
50,37,42,65,41,20,22,68,49,24,36,68,64,50,56,73,
50,35,41,69,38,20,20,67,51,28,39,65,64,48,58,70,
51,34,43,65,41,20,22,69,49,29,37,68,66,49,57,74,
50,39,61,69,40,20,21,68,49,26,38,66,66,51,56,68,
49,39,38,70,41,20,20,63,49,30,41,67,65,51,56,73,
48,38,41,65,39,20,22,68,47,26,39,66,62,51,55,71,
52,34,62,68,41,20,20,67,50,28,39,66,62,52,53,71,
51,35,43,65,40,20,21,64,48,28,40,68,62,51,57,77,
48,34,40,66,43,20,20,63,50,26,38,68,64,50,60,73,
50,38,42,68,43,20,20,67,49,28,40,67,64,48,58,72,
51,35,42,71,43,20,20,66,52,29,39,66,65,52,56,69,
51,33,43,68,41,22,20,64,51,26,39,70,67,54,59,73,
51,34,42,72,44,20,23,64,46,27,39,69,65,48,54,73,
51,37,40,67,41,20,24,69,46,27,39,68,61,49,59,68,
50,36,43,68,41,20,21,60,47,28,37,67,62,54,59,71,
51,37,60,70,44,20,20,67,49,28,39,64,65,50,54,70,
50,37,41,71,42,20,22,66,51,30,39,64,69,54,57,70,
49,35,59,69,42,20,21,68,47,25,39,65,61,52,58,71,
50,34,43,65,44,20,24,67,50,29,37,70,63,50,58,69,
51,34,60,71,40,20,21,69,49,29,37,72,67,53,56,74,
51,34,64,63,39,20,20,63,50,33,39,71,66,49,57,71,
48,36,39,71,45,20,21,65,48,29,38,66,65,54,56,73,
50,35,65,71,41,20,25,65,50,28,37,66,66,49,57,73,
51,37,40,71,43,20,22,67,49,27,39,70,68,49,59,74,
52,38,44,63,41,20,23,68,52,32,38,66,64,50,57,69,
52,38,65,64,41,20,22,67,48,32,39,72,62,54,58,71,
51,33,39,66,43,20,21,67,50,27,37,68,65,51,58,70,
52,36,63,69,40,20,23,65,47,28,37,67,65,50,53,72,
50,37,39,69,43,20,23,68,46,31,40,70,61,48,58,73,
